"agency_cd","site_no","sample_dt","SSC_mgL","sample_depth_m","sample_method","lon","lat","dist2river_m","dist_downstream_km"
"USGS","2358754","1983-07-22","36","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-07-22","35","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-07-22","36","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-07-22","33","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-07-22","31","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-07-22","29","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-13","39","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-12-14","55","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-13","35","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-08","28","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1985-02-12","57","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-11","65","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-09","82","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-12-14","68","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-11","125","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-12-14","168","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1983-03-09","39","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1985-02-11","58","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-09","91","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-12","115","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-12-14","48","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1983-03-09","152","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-08","110","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-13","86","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1983-12-14","58","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-13","33","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1985-02-13","30","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1985-02-13","108","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1983-03-09","188","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1985-02-12","82","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-13","56","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-11","40","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1985-02-13","88","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-09","93","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-08","127","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-09","54","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-13","98","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-13","47","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-13","144","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-11","25","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1985-02-13","65","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1985-02-12","132","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1983-03-08","107","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-08","56","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-08","40","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358700","1985-02-11","33","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-08","104","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1985-02-11","53","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358700","1983-03-09","86","NA","USGS","5940614.45059151","1305072.89003134","225.421490567485","583.597954629699"
"USGS","2358754","1983-03-08","40","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-12","113","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2358754","1985-02-12","64","NA","USGS","5960624.62268402","1279890.82372558","117.677211630908","638.946773168343"
"USGS","2359170","1994-07-21","56","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","2004-04-14","15","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-07-13","38","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302100085023802","1981-10-09","18","0.27432","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2359170","2016-03-31","25","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2018-03-19","26","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2020-05-26","33","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302100085023802","1981-08-24","19","1.8288","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2358000","2004-10-29","7","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-05-02","31","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302100085023803","1981-10-09","17","0.18288","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","302100085023802","1981-08-03","36","1.15824","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2358000","1981-06-26","9","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2021-07-07","16","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2016-04-28","28","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1996-06-26","6","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2017-06-12","20","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2358000","1995-05-16","10","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2003-10-15","27","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2018-07-17","16","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-07-11","259","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302100085023803","1981-08-24","19","1.09728","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","302128085021602","1981-09-04","10","0.73152","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","2003-08-27","17","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","2004-10-29","6","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1994-05-12","5","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2003-07-02","324","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2338000","2018-10-11","701","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2358000","1993-08-06","6","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2019-05-23","25","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2019-05-30","25","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-09-28","16","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2003-06-02","20","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2358000","1994-06-02","6","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2012-09-20","23","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","302128085021602","1981-06-02","25","1.0668","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","2013-03-28","28","NA","Equal width increment (ewi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1994-07-13","70","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-07-11","116","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2015-04-16","20","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","304108084520302","1981-06-15","12","1.8288","USGS","5926150.75498136","1333260.80708668","105.040969537495","540.750493082186"
"USGS","2359170","2017-03-21","12","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2018-05-09","61","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1979-07-31","9","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1994-07-11","67","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","2003-04-10","15","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2013-05-29","27","NA","Equal width increment (ewi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1974-06-12","23","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2010-07-14","107","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1994-09-28","36","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","2004-07-09","7","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","2005-09-28","38","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","302100085023801","1981-09-04","12","0.27432","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2358000","1994-07-09","36","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2011-10-18","3","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1994-04-03","50","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1995-08-23","15","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2010-07-27","34","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","300655085075502","1981-08-20","27","0.42672","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2358000","1994-07-11","62","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1978-05-12","23","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-07-17","107","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2017-05-25","86","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","300655085075503","1981-08-20","34","0.21336","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2359170","1994-07-11","151","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","300717085083502","1981-09-03","33","1.03632","USGS","5961514.77430281","1279248.24439718","133.512957275444","640.03521626734"
"USGS","2358000","1997-06-06","1180","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-09-28","20","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2003-10-15","27","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2004-06-30","113","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","302128085021602","1981-06-02","21","0.36576","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","1994-07-12","52","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","300655085075502","1981-08-20","26","0.94488","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2338000","2015-10-20","6","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2019-06-13","30","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2012-03-22","12","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","304035084521902","1981-08-31","8","1.28016","USGS","5926730.9203638","1332388.33285319","17.7228573321103","541.887566510659"
"USGS","2359170","2018-04-12","19","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","295540085005803","1981-06-09","30","0.9144","USGS","5985325.10114058","1280593.63585801","425.823176702199","677.787620330425"
"USGS","2359170","2016-04-14","30","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1997-09-11","12","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","295230085004601","1981-06-09","26","0.3048","USGS","5990156.16993163","1278154.59450348","12.9908819754992","684.725453807556"
"USGS","2358000","1997-04-30","24","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2016-07-28","14","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","303148084591202","1981-06-05","14","0.67056","USGS","5933681.56771972","1314536.08523947","182.143997210352","564.040288563386"
"USGS","2358000","1974-07-30","15","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1976-08-26","14","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2017-06-29","20","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-07-21","55","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2016-06-23","10","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2338000","2009-10-22","27","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","302100085023802","1981-09-04","14","0.27432","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2358000","1997-04-29","18","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1977-05-11","15","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1993-10-29","15","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2004-10-28","27","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2015-04-20","282","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1994-07-12","110","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2020-10-14","110","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2358000","1999-05-25","7","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","1994-07-21","27","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1993-09-27","3","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1994-09-30","8","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2007-09-04","14","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2338000","2016-07-19","22","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","300717085083501","1981-05-29","18","0.24384","USGS","5961514.77430281","1279248.24439718","133.512957275444","640.03521626734"
"USGS","302100085023801","1981-10-09","25","0.54864","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","2359170","2015-03-09","24","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2018-06-18","89","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2016-08-25","11","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2012-04-09","14","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2338000","2019-07-02","28","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2358000","1993-06-11","10","NA","Equal discharge increment (edi)","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2013-08-29","22","NA","Equal width increment (ewi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","2003-10-16","10","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1996-08-13","8","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","2004-07-09","5","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1976-07-31","8","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2017-05-02","18","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","303636084554802","1981-09-01","9","0.73152","USGS","5929573.81466785","1323757.50214611","97.5010335798257","551.730505509775"
"USGS","302128085021602","1981-10-09","21","0.82296","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2358000","1994-09-30","9","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2015-04-30","24","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2000-08-02","13","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2020-12-09","12","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1994-04-08","42","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-04-03","54","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1996-06-27","21","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-04-08","31","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","2004-10-29","5","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2017-04-27","18","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","300655085075503","1981-08-20","25","0.64008","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","302100085023801","1981-08-03","22","0.97536","USGS","5946583.66731794","1300049.41610151","190.084677954688","599.788654094282"
"USGS","302128085021602","1981-08-03","21","0.88392","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","2009-08-12","20","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2017-10-03","4","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2010-04-07","25","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1993-08-27","16","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2007-10-11","20","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2004-10-28","14","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","300655085075501","1981-06-01","61","0.67056","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2359170","2003-06-10","33","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2003-08-27","13","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","295230085004603","1981-09-09","19","0.85344","USGS","5990156.16993163","1278154.59450348","12.9908819754992","684.725453807556"
"USGS","2358000","1996-06-26","6","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2358000","1976-05-31","13","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2017-07-25","82","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2017-07-31","35","NA","Equal discharge increment (edi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1993-04-06","97","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2003-06-23","81","NA","Equal discharge increment (edi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1994-09-28","29","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-05-01","29","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1997-05-30","30","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302128085021603","1981-10-09","20","0.85344","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2358000","1993-08-06","9","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","303557084561501","1981-06-11","14","0.54864","USGS","5930140.00146499","1322524.73351803","90.7666800413125","553.109950715927"
"USGS","2338000","2009-08-05","15","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1995-06-15","33","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1999-07-15","7","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2359170","2001-07-18","16","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302128085021602","1981-07-21","18","0.70104","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","2004-04-15","19","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1994-09-30","10","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","300655085075503","1981-09-24","27","0.24384","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2359170","2014-05-21","28","NA","Equal width increment (ewi)","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-04-08","38","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1995-05-05","33","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1994-07-12","155","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2338000","2019-05-06","747","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","1997-05-01","65","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","303557084561502","1981-06-11","13","3.6576","USGS","5930140.00146499","1322524.73351803","90.7666800413125","553.109950715927"
"USGS","2359170","2004-04-15","12","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","1998-08-27","21","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1994-07-08","151","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2020-05-12","12","NA","Equal width increment (ewi)","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2359170","2004-04-15","14","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","302128085021602","1981-10-09","24","2.4384","USGS","5946218.81205254","1301001.51178964","47.5006515440363","598.970421173636"
"USGS","2359170","1999-06-02","26","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","300655085075501","1981-09-24","32","0.64008","USGS","5962643.33348671","1279927.19775911","35.6032884265328","642.008136807927"
"USGS","2359170","2003-04-11","35","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2359170","2002-08-14","9","NA","USGS","5983468.09311472","1281754.18701898","99.8581269634038","675.85412442503"
"USGS","2358000","1995-06-28","100","NA","USGS","5925231.90896217","1334797.39263069","107.48466222664","538.975508374003"
"USGS","2338000","2019-10-23","29","NA","10 or more equal width verticals, equal non-iso transit rate limited by velocity","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
"USGS","2338000","2017-04-04","61","NA","Multiple verticals","5675461.69666168","1476204.43285897","12.9277412023594","134.996364015542"
